TIPO;NUMERO;DATA;PRECO;QTDE;LOCAL_ENTREGA;DESCRICAO_SITUACAO;CAM;PI;NOME_COLOQUIAL;PROCESSO_AIP
EO;269521;19/05/2023;226500;5;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269524;19/05/2023;226500;8;AMAZONAS-AM;Parcialmente Atendida;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269516;19/05/2023;226500;9;BAHIA-BA ;Parcialmente Atendida;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269522;19/05/2023;226500;6;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269519;19/05/2023;226500;12;PARÁ-PA  ;Parcialmente Atendida;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269518;19/05/2023;226500;15;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269520;19/05/2023;226500;10;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;269523;19/05/2023;226500;10;SÃO PAULO - SP;Parcialmente Atendida;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1359293;10/05/2024;201404;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1357172;01/04/2024;201404;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1359296;22/05/2024;201404;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1355518;08/03/2024;201404;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1358660;26/04/2024;201404;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352974;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352966;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352971;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352972;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1353018;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352968;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352973;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1352977;07/12/2023;201404;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1357271;01/04/2024;201404;2;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1364736;09/08/2024;201404;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1353330;11/12/2023;201404;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1367016;21/08/2024;201404;1;DISTRITO FEDERAL - DF;Aguardando OC;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1357262;01/04/2024;201404;2;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1360936;18/06/2024;201404;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1356842;25/03/2024;201404;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
PO;1353212;08/12/2023;201404;1;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;146/2023 - 22/06/2023
EO;261541;01/09/2022;255000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261544;01/09/2022;255000;9;AMAZONAS-AM;Parcialmente Atendida;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261537;01/09/2022;255000;5;BAHIA-BA ;Parcialmente Atendida;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261542;01/09/2022;255000;3;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261539;01/09/2022;255000;7;PARÁ-PA  ;Parcialmente Atendida;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261538;01/09/2022;255000;7;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261540;01/09/2022;255000;9;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261543;01/09/2022;255000;11;SÃO PAULO - SP;Parcialmente Atendida;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;261536;01/09/2022;255000;22;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1329153;18/11/2022;255000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1324539;17/08/2022;255000;18;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1336307;21/03/2023;255000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1327193;10/10/2022;255000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1324094;27/10/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1329394;22/11/2022;255000;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1339556;30/03/2023;255000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1339557;30/03/2023;255000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1341107;24/04/2023;226500;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1331237;05/01/2023;255000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1331240;05/01/2023;255000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1331239;20/12/2022;255000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1325953;15/09/2022;255000;5;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1330619;12/12/2022;255000;3;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1329856;13/06/2023;255000;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1325954;15/09/2022;255000;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1325955;15/09/2022;255000;6;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1339748;04/04/2023;255000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1330515;12/12/2022;255000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1339271;27/03/2023;255000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1344547;03/07/2023;226500;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1331553;29/12/2022;255000;3;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1342429;15/05/2023;226500;3;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
PO;1330275;02/12/2022;255000;1;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;150/2022 - 05/09/2022
EO;262336;05/10/2022;255000;27;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1341935;08/05/2023;226500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1351308;13/11/2023;201404;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1347518;31/08/2023;226500;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1357261;01/04/2024;201404;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1341428;26/04/2023;226500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1350824;01/11/2023;226500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1345745;26/07/2023;226500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1348543;25/09/2023;226500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
PO;1352640;30/11/2023;201404;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;155/2022 - 24/10/2022
EO;244277;05/11/2021;132000;9;AMAZONAS-AM;Agregada ao Processo;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244270;05/11/2021;132000;5;BAHIA-BA ;Agregada ao Processo;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244275;05/11/2021;132000;3;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244274;05/11/2021;132000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244272;05/11/2021;132000;7;PARÁ-PA  ;Agregada ao Processo;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244271;05/11/2021;132000;7;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244273;05/11/2021;132000;9;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244276;05/11/2021;132000;11;SÃO PAULO - SP;Agregada ao Processo;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;244269;05/11/2021;132000;22;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;166/2021 - 01/08/2022
EO;227123;26/08/2020;118600;12;AMAZONAS-AM;Agregada ao Processo;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227121;26/08/2020;118600;6;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227082;26/08/2020;118600;12;BAHIA-BA ;Parcialmente Atendida;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227122;26/08/2020;118600;8;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227083;26/08/2020;118600;10;PARÁ-PA  ;Parcialmente Atendida;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;228963;14/12/2020;106000;5;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227120;26/08/2020;118600;10;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;228964;14/12/2020;106000;5;SÃO PAULO - SP;Parcialmente Atendida;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;227080;26/08/2020;118600;42;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1310499;18/11/2021;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1313931;24/02/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1315670;30/03/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1314554;11/03/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1315674;31/03/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1306152;19/07/2021;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1317467;04/05/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1305749;19/07/2021;194230;3;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1306759;10/08/2021;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1317234;19/04/2022;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1309175;19/10/2021;132000;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1313695;23/02/2022;132000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1313693;22/02/2022;132000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1313698;23/02/2022;132000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1313331;14/02/2022;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1308467;28/09/2021;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1308470;28/09/2021;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1314583;18/03/2022;132000;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1306270;21/07/2021;132000;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1317652;12/05/2022;132000;2;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1309589;26/10/2021;132000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
PO;1311205;30/11/2021;132000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;37/2021 - 04/02/2021
EO;211878;10/01/2020;106000;7;AMAZONAS-AM;Parcialmente Atendida;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211871;10/01/2020;106000;4;BAHIA-BA ;Parcialmente Atendida;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211876;10/01/2020;106000;4;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211875;04/03/2020;106000;10;MATO-GROSSO DO SUL - MS;Parcialmente Atendida;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211873;10/01/2020;106000;5;PARÁ-PA  ;Parcialmente Atendida;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211872;10/01/2020;106000;10;RIO GRANDE DO NORTE-RN  ;Parcialmente Atendida;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211874;10/01/2020;106000;3;RIO GRANDE DO SUL-RS ;Parcialmente Atendida;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211877;10/01/2020;106000;10;SÃO PAULO - SP;Parcialmente Atendida;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
EO;211870;10/01/2020;106000;10;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1294764;01/06/2020;132000;1;RIO DE JANEIRO - RJ;Atendido;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297664;05/08/2020;118600;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1301170;19/01/2021;106000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1292249;26/03/2020;120000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1298087;28/08/2020;118600;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296087;02/07/2020;132000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297665;18/08/2020;118600;4;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1299472;29/10/2020;122000;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297666;18/08/2020;118600;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297448;28/07/2020;132000;1;BAHIA - BA;Com Ordem de Compra;B002;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297667;18/08/2020;118600;2;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1302931;16/03/2021;106000;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1294801;01/06/2020;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1295280;17/06/2020;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1295548;24/06/2020;132000;2;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
